"Datum und Uhrzeit";"Wochentag";"#";"ST";"Mannschaft 1";"Mannschaft 1: Verein";"Mannschaft 2";"Mannschaft 2: Verein";"Schiedsgericht";"Schiedsgericht: Verein";"Gastgeber";"Gastgeber: Verein";"Austragungsort/Ergebnis";"Austragungsort";"Ergebnis";"Saison";"Spielrunde";"Geschlecht";"Ballpunkte";"Spieldauer";"Satzpunkte 1";"Satzpunkte 2";"Satz 1 - Ballpunkte 1";"Satz 1 - Ballpunkte 2";"Satz 1 - Satzdauer";"Satz 2 - Ballpunkte 1";"Satz 2 - Ballpunkte 2";"Satz 2 - Satzdauer";"Satz 3 - Ballpunkte 1";"Satz 3 - Ballpunkte 2";"Satz 3 - Satzdauer";"Satz 4 - Ballpunkte 1";"Satz 4 - Ballpunkte 2";"Satz 4 - Satzdauer";"Satz 5 - Ballpunkte 1";"Satz 5 - Ballpunkte 2";"Satz 5 - Satzdauer";
"27.10.2025, 18:30:00";"Montag";"20";"Spieltag 4";"SV Blau-Weiß Aasee VIII";"SV Blau-Weiß Aasee e.V.";"TSC Gievenbeck VI";"TSC Münster-Gievenbeck e.V.";"-";"";"SV Blau-Weiß Aasee VIII";"SV Blau-Weiß Aasee e.V.";"2:3 / 77:110";"Friedensschule (48163 Münster)";"2:3 / 77:110";"2025/26";"Kreisliga Münster Frauen";"mixed";"77:110";"115";"2";"3";"25";"22";"40";"6";"25";"16";"15";"25";"18";"25";"23";"28";"6";"15";"13";
"02.11.2025, 11:00:00";"Sonntag";"27";"Spieltag 6";"SC Münster 08 III";"Sportclub Münster 08 e.V.";"SV Blau-Weiß Aasee VIII";"SV Blau-Weiß Aasee e.V.";"USC Münster VII";"USC Münster e.V.";"SC Münster 08 III";"Sportclub Münster 08 e.V.";"0:3 / 25:75";"Sporthalle Ost (Zweifachhalle) (48145 Münster)";"0:3 / 25:75";"2025/26";"Kreisliga Münster Frauen";"mixed";"25:75";"42";"0";"3";"5";"25";"14";"12";"25";"15";"8";"25";"13";
"02.11.2025, 12:00:00";"Sonntag";"30";"Spieltag 6";"USC Münster VII";"USC Münster e.V.";"TSC Gievenbeck VI";"TSC Münster-Gievenbeck e.V.";"SC Münster 08 III";"Sportclub Münster 08 e.V.";"SC Münster 08 III";"Sportclub Münster 08 e.V.";"0:3 / 40:75";"Sporthalle Ost (Zweifachhalle) (48145 Münster)";"0:3 / 40:75";"2025/26";"Kreisliga Münster Frauen";"mixed";"40:75";"98";"0";"3";"8";"25";"54";"15";"25";"22";"17";"25";"22";
"05.11.2025, 17:30:00";"Mittwoch";"14";"Spieltag 3";"SV Blau-Weiß Aasee VIII";"SV Blau-Weiß Aasee e.V.";"USC Münster VII";"USC Münster e.V.";"-";"";"USC Münster VII";"USC Münster e.V.";"0:3 / 64:75";"Kardinal-von-Galen-Gymnasium (48165 Münster)";"0:3 / 64:75";"2025/26";"Kreisliga Münster Frauen";"mixed";"64:75";"109";"0";"3";"22";"25";"61";"20";"25";"23";"22";"25";"25";
"13.11.2025, 16:30:00";"Donnerstag";"13";"Spieltag 3";"USC Münster VIII";"USC Münster e.V.";"SV Blau-Weiß Aasee IX";"SV Blau-Weiß Aasee e.V.";"-";"";"SV Blau-Weiß Aasee IX";"SV Blau-Weiß Aasee e.V.";"1:3 / 69:94";"Erich-Klausener-Schule (48151 Münster)";"1:3 / 69:94";"2025/26";"Kreisliga Münster Frauen";"mixed";"69:94";"110";"1";"3";"21";"25";"45";"16";"25";"23";"25";"19";"23";"7";"25";"19";
"15.11.2025, 12:00:00";"Samstag";"31";"Spieltag 7";"SC Münster 08 II";"Sportclub Münster 08 e.V.";"USC Münster VII";"USC Münster e.V.";"SV Blau-Weiß Aasee IX";"SV Blau-Weiß Aasee e.V.";"SC Münster 08 II";"Sportclub Münster 08 e.V.";"1:3 / 69:94";"Sporthalle Ost (Zweifachhalle) (48145 Münster)";"1:3 / 69:94";"2025/26";"Kreisliga Münster Frauen";"mixed";"69:94";"74";"1";"3";"15";"25";"13";"25";"19";"22";"15";"25";"20";"14";"25";"19";
"15.11.2025, 13:00:00";"Samstag";"32";"Spieltag 7";"SV Blau-Weiß Aasee IX";"SV Blau-Weiß Aasee e.V.";"SV Blau-Weiß Aasee VIII";"SV Blau-Weiß Aasee e.V.";"SC Münster 08 II";"Sportclub Münster 08 e.V.";"SC Münster 08 II";"Sportclub Münster 08 e.V.";"0:3 / 48:75";"Sporthalle Ost (Zweifachhalle) (48145 Münster)";"0:3 / 48:75";"2025/26";"Kreisliga Münster Frauen";"mixed";"48:75";"66";"0";"3";"20";"25";"20";"9";"25";"19";"19";"25";"27";
"16.11.2025, 13:00:00";"Sonntag";"33";"Spieltag 7";"USC Münster VIII";"USC Münster e.V.";"TSC Gievenbeck VI";"TSC Münster-Gievenbeck e.V.";"-";"";"USC Münster VIII";"USC Münster e.V.";"0:3 / 23:75";"Kardinal-von-Galen-Gymnasium (48165 Münster)";"0:3 / 23:75";"2025/26";"Kreisliga Münster Frauen";"mixed";"23:75";"52";"0";"3";"1";"25";"14";"10";"25";"17";"12";"25";"21";
"21.11.2025, 16:30:00";"Freitag";"6";"Spieltag 2";"SV Ems Westbevern III";"SV Ems Westbevern 1923 e.V.";"SV Blau-Weiß Aasee VIII";"SV Blau-Weiß Aasee e.V.";"-";"";"SV Ems Westbevern III";"SV Ems Westbevern 1923 e.V.";"0:3 / 24:75";"Mehrzweckhalle Vadrup (48291 Telgte)";"0:3 / 24:75";"2025/26";"Kreisliga Münster Frauen";"mixed";"24:75";"79";"0";"3";"5";"25";"46";"12";"25";"17";"7";"25";"16";
"21.11.2025, 17:30:00";"Freitag";"19";"Spieltag 4";"SV Blau-Weiß Aasee IX";"SV Blau-Weiß Aasee e.V.";"SC Münster 08 II";"Sportclub Münster 08 e.V.";"-";"";"SC Münster 08 II";"Sportclub Münster 08 e.V.";"0:3 / 51:75";"Sporthalle Ost (Zweifachhalle) (48145 Münster)";"0:3 / 51:75";"2025/26";"Kreisliga Münster Frauen";"mixed";"51:75";"84";"0";"3";"21";"25";"45";"20";"25";"23";"10";"25";"16";
"22.11.2025, 14:15:00";"Samstag";"39";"Spieltag 8";"TSC Gievenbeck VI";"TSC Münster-Gievenbeck e.V.";"SV Ems Westbevern III";"SV Ems Westbevern 1923 e.V.";"-";"";"TSC Gievenbeck VI";"TSC Münster-Gievenbeck e.V.";"3:0 / 75:33";"Sporthalle der Mosaikschule (48161 Münster)";"3:0 / 75:33";"2025/26";"Kreisliga Münster Frauen";"mixed";"75:33";"55";"3";"0";"25";"7";"21";"25";"7";"14";"25";"19";"20";
"23.11.2025, 12:00:00";"Sonntag";"37";"Spieltag 8";"SC Münster 08 II";"Sportclub Münster 08 e.V.";"USC Münster VIII";"USC Münster e.V.";"-";"";"USC Münster VII";"USC Münster e.V.";"3:0 / 75:53";"Kardinal-von-Galen-Gymnasium (48165 Münster)";"3:0 / 75:53";"2025/26";"Kreisliga Münster Frauen";"mixed";"75:53";"60";"3";"0";"25";"22";"17";"25";"8";"17";"25";"23";"26";
"28.11.2025, 18:00:00";"Freitag";"36";"Spieltag 8";"USC Münster VII";"USC Münster e.V.";"SC Münster 08 III";"Sportclub Münster 08 e.V.";"-";"";"USC Münster VII";"USC Münster e.V.";"3:0 / 75:39";"Sporthalle Ost (Zweifachhalle) (48145 Münster)";"3:0 / 75:39";"2025/26";"Kreisliga Münster Frauen";"mixed";"75:39";"45";"3";"0";"25";"18";"14";"25";"7";"15";"25";"14";"16";
"29.11.2025, 12:00:00";"Samstag";"29";"Spieltag 6";"SV Ems Westbevern III";"SV Ems Westbevern 1923 e.V.";"USC Münster VIII";"USC Münster e.V.";"-";"";"SV Ems Westbevern III";"SV Ems Westbevern 1923 e.V.";"Mehrzweckhalle Vadrup (48291 Telgte)";"Mehrzweckhalle Vadrup (48291 Telgte)";"-";"2025/26";"Kreisliga Münster Frauen";"mixed";
"06.12.2025, 15:00:00";"Samstag";"41";"Spieltag 9";"SC Münster 08 III";"Sportclub Münster 08 e.V.";"USC Münster VIII";"USC Münster e.V.";"TSC Gievenbeck VI";"TSC Münster-Gievenbeck e.V.";"SC Münster 08 III";"Sportclub Münster 08 e.V.";"2:3 / 98:101";"Sporthalle Ost (Zweifachhalle) (48145 Münster)";"2:3 / 98:101";"2025/26";"Kreisliga Münster Frauen";"mixed";"98:101";"89";"2";"3";"21";"25";"16";"25";"15";"18";"25";"21";"22";"16";"25";"21";"11";"15";"12";
"07.12.2025, 13:00:00";"Sonntag";"45";"Spieltag 9";"SV Blau-Weiß Aasee VIII";"SV Blau-Weiß Aasee e.V.";"SC Münster 08 II";"Sportclub Münster 08 e.V.";"SV Ems Westbevern III";"SV Ems Westbevern 1923 e.V.";"SV Ems Westbevern III";"SV Ems Westbevern 1923 e.V.";"3:0 / 75:53";"St.-Christophorus-Schule (48291 Telgte)";"3:0 / 75:53";"2025/26";"Kreisliga Münster Frauen";"mixed";"75:53";"43";"3";"0";"25";"14";"0";"25";"19";"18";"25";"20";"25";
"15.12.2025, 18:30:00";"Montag";"47";"Spieltag 10";"USC Münster VIII";"USC Münster e.V.";"USC Münster VII";"USC Münster e.V.";"-";"";"USC Münster VIII";"USC Münster e.V.";"0:3 / 42:75";"Kardinal-von-Galen-Gymnasium (48165 Münster)";"0:3 / 42:75";"2025/26";"Kreisliga Münster Frauen";"mixed";"42:75";"-";"0";"3";"10";"25";"-";"19";"25";"-";"13";"25";"-";
"07.01.2026, 17:30:00";"Mittwoch";"43";"Spieltag 9";"SV Ems Westbevern III";"SV Ems Westbevern 1923 e.V.";"USC Münster VII";"USC Münster e.V.";"-";"";"USC Münster VII";"USC Münster e.V.";"0:3 / 28:75";"Kardinal-von-Galen-Gymnasium (48165 Münster)";"0:3 / 28:75";"2025/26";"Kreisliga Münster Frauen";"mixed";"28:75";"83";"0";"3";"11";"25";"51";"11";"25";"18";"6";"25";"14";
"09.01.2026, 18:00:00";"Freitag";"46";"Spieltag 10";"SC Münster 08 II";"Sportclub Münster 08 e.V.";"SC Münster 08 III";"Sportclub Münster 08 e.V.";"-";"";"SC Münster 08 II";"Sportclub Münster 08 e.V.";"3:0 / 75:40";"Sporthalle Ost (Zweifachhalle) (48145 Münster)";"3:0 / 75:40";"2025/26";"Kreisliga Münster Frauen";"mixed";"75:40";"56";"3";"0";"25";"16";"20";"25";"15";"19";"25";"9";"17";
"10.01.2026, 11:00:00";"Samstag";"53";"Spieltag 11";"USC Münster VII";"USC Münster e.V.";"SV Blau-Weiß Aasee IX";"SV Blau-Weiß Aasee e.V.";"-";"";"USC Münster VII";"USC Münster e.V.";"2:3 / 98:114";"Kardinal-von-Galen-Gymnasium (48165 Münster)";"2:3 / 98:114";"2025/26";"Kreisliga Münster Frauen";"mixed";"98:114";"118";"2";"3";"28";"26";"32";"10";"25";"19";"22";"25";"25";"25";"23";"25";"13";"15";"17";
"10.01.2026, 12:00:00";"Samstag";"51";"Spieltag 11";"SV Blau-Weiß Aasee VIII";"SV Blau-Weiß Aasee e.V.";"SV Ems Westbevern III";"SV Ems Westbevern 1923 e.V.";"TSC Gievenbeck VI";"TSC Münster-Gievenbeck e.V.";"SV Blau-Weiß Aasee VIII";"SV Blau-Weiß Aasee e.V.";"3:0 / 75:13";"Städtisches Wilhelm-Hittorf-Gymnasium (48151 Münster)";"3:0 / 75:13";"2025/26";"Kreisliga Münster Frauen";"mixed";"75:13";"60";"3";"0";"25";"5";"33";"25";"2";"13";"25";"6";"14";
"10.01.2026, 13:00:00";"Samstag";"52";"Spieltag 11";"TSC Gievenbeck VI";"TSC Münster-Gievenbeck e.V.";"SC Münster 08 III";"Sportclub Münster 08 e.V.";"SV Blau-Weiß Aasee VIII";"SV Blau-Weiß Aasee e.V.";"SV Blau-Weiß Aasee VIII";"SV Blau-Weiß Aasee e.V.";"3:0 / 75:25";"Städtisches Wilhelm-Hittorf-Gymnasium (48151 Münster)";"3:0 / 75:25";"2025/26";"Kreisliga Münster Frauen";"mixed";"75:25";"104";"3";"0";"25";"6";"75";"25";"11";"14";"25";"8";"15";
"17.01.2026, 12:00:00";"Samstag";"59";"Spieltag 12";"SV Blau-Weiß Aasee IX";"SV Blau-Weiß Aasee e.V.";"USC Münster VIII";"USC Münster e.V.";"-";"";"SV Blau-Weiß Aasee IX";"SV Blau-Weiß Aasee e.V.";"2:3 / 99:98";"Sporthalle der Bonhoeffer Schule (48151 Münster)";"2:3 / 99:98";"2025/26";"Kreisliga Münster Frauen";"mixed";"99:98";"166";"2";"3";"20";"25";"85";"25";"17";"22";"25";"16";"20";"21";"25";"25";"8";"15";"14";
"17.01.2026, 14:30:00";"Samstag";"56";"Spieltag 12";"TSC Gievenbeck VI";"TSC Münster-Gievenbeck e.V.";"SC Münster 08 II";"Sportclub Münster 08 e.V.";"SC Münster 08 III";"Sportclub Münster 08 e.V.";"TSC Gievenbeck VI";"TSC Münster-Gievenbeck e.V.";"3:0 / 75:50";"Sporthalle Ost (Zweifachhalle) (48145 Münster)";"3:0 / 75:50";"2025/26";"Kreisliga Münster Frauen";"mixed";"75:50";"56";"3";"0";"25";"17";"14";"25";"18";"22";"25";"15";"20";
"17.01.2026, 15:30:00";"Samstag";"61";"Spieltag 13";"SV Ems Westbevern III";"SV Ems Westbevern 1923 e.V.";"SC Münster 08 III";"Sportclub Münster 08 e.V.";"SC Münster 08 II";"Sportclub Münster 08 e.V.";"SC Münster 08 III";"Sportclub Münster 08 e.V.";"0:3 / 31:75";"Sporthalle Ost (Zweifachhalle) (48145 Münster)";"0:3 / 31:75";"2025/26";"Kreisliga Münster Frauen";"mixed";"31:75";"102";"0";"3";"8";"25";"72";"17";"25";"16";"6";"25";"14";
"21.01.2026, 17:30:00";"Mittwoch";"60";"Spieltag 12";"USC Münster VII";"USC Münster e.V.";"SV Blau-Weiß Aasee VIII";"SV Blau-Weiß Aasee e.V.";"-";"";"USC Münster VII";"USC Münster e.V.";"3:0 / 75:58";"Kardinal-von-Galen-Gymnasium (48165 Münster)";"3:0 / 75:58";"2025/26";"Kreisliga Münster Frauen";"mixed";"75:58";"100";"3";"0";"25";"21";"53";"25";"15";"23";"25";"22";"24";
"24.01.2026, 12:00:00";"Samstag";"64";"Spieltag 13";"SC Münster 08 II";"Sportclub Münster 08 e.V.";"SV Blau-Weiß Aasee IX";"SV Blau-Weiß Aasee e.V.";"TSC Gievenbeck VI";"TSC Münster-Gievenbeck e.V.";"SC Münster 08 II";"Sportclub Münster 08 e.V.";"3:0 / 75:44";"Sporthalle Ost (Zweifachhalle) (48145 Münster)";"3:0 / 75:44";"2025/26";"Kreisliga Münster Frauen";"mixed";"75:44";"60";"3";"0";"25";"15";"19";"25";"7";"15";"25";"22";"26";
"24.01.2026, 13:00:00";"Samstag";"65";"Spieltag 13";"TSC Gievenbeck VI";"TSC Münster-Gievenbeck e.V.";"SV Blau-Weiß Aasee VIII";"SV Blau-Weiß Aasee e.V.";"SC Münster 08 II";"Sportclub Münster 08 e.V.";"SC Münster 08 II";"Sportclub Münster 08 e.V.";"3:1 / 97:70";"Sporthalle Ost (Zweifachhalle) (48145 Münster)";"3:1 / 97:70";"2025/26";"Kreisliga Münster Frauen";"mixed";"97:70";"148";"3";"1";"25";"16";"81";"22";"25";"28";"25";"12";"18";"25";"17";"21";
"29.01.2026, 00:00:00";"Donnerstag";"42";"Spieltag 9";"TSC Gievenbeck VI";"TSC Münster-Gievenbeck e.V.";"SV Blau-Weiß Aasee IX";"SV Blau-Weiß Aasee e.V.";"-";"";"-";"";"3:0 / 75:0";"";"3:0 / 75:0";"2025/26";"Kreisliga Münster Frauen";"mixed";"75:0";"-";"3";"0";"25";"0";"-";"25";"0";"-";"25";"0";"-";
"31.01.2026, 11:00:00";"Samstag";"70";"Spieltag 14";"SC Münster 08 II";"Sportclub Münster 08 e.V.";"SV Ems Westbevern III";"SV Ems Westbevern 1923 e.V.";"SV Blau-Weiß Aasee IX";"SV Blau-Weiß Aasee e.V.";"SV Ems Westbevern III";"SV Ems Westbevern 1923 e.V.";"3:0 / 75:49";"Mehrzweckhalle Vadrup (48291 Telgte)";"3:0 / 75:49";"2025/26";"Kreisliga Münster Frauen";"mixed";"75:49";"57";"3";"0";"25";"22";"24";"25";"11";"15";"25";"16";"18";
"31.01.2026, 12:00:00";"Samstag";"49";"Spieltag 10";"SV Blau-Weiß Aasee IX";"SV Blau-Weiß Aasee e.V.";"SV Ems Westbevern III";"SV Ems Westbevern 1923 e.V.";"SC Münster 08 II";"Sportclub Münster 08 e.V.";"SV Ems Westbevern III";"SV Ems Westbevern 1923 e.V.";"2:3 / 100:106";"Mehrzweckhalle Vadrup (48291 Telgte)";"2:3 / 100:106";"2025/26";"Kreisliga Münster Frauen";"mixed";"100:106";"167";"2";"3";"25";"17";"69";"18";"25";"21";"26";"24";"34";"23";"25";"26";"8";"15";"17";
"01.02.2026, 11:00:00";"Sonntag";"68";"Spieltag 14";"USC Münster VIII";"USC Münster e.V.";"SV Blau-Weiß Aasee VIII";"SV Blau-Weiß Aasee e.V.";"SC Münster 08 III";"Sportclub Münster 08 e.V.";"USC Münster VIII";"USC Münster e.V.";"0:3 / 40:75";"Halle Berg Fidel (48151 Münster)";"0:3 / 40:75";"2025/26";"Kreisliga Münster Frauen";"mixed";"40:75";"59";"0";"3";"13";"25";"22";"13";"25";"18";"14";"25";"19";
"01.02.2026, 12:00:00";"Sonntag";"69";"Spieltag 14";"SC Münster 08 III";"Sportclub Münster 08 e.V.";"SV Blau-Weiß Aasee IX";"SV Blau-Weiß Aasee e.V.";"USC Münster VIII";"USC Münster e.V.";"USC Münster VIII";"USC Münster e.V.";"1:3 / 96:98";"Halle Berg Fidel (48151 Münster)";"1:3 / 96:98";"2025/26";"Kreisliga Münster Frauen";"mixed";"96:98";"145";"1";"3";"25";"20";"72";"23";"25";"25";"26";"28";"24";"22";"25";"24";
"14.02.2026, 13:00:00";"Samstag";"74";"Spieltag 15";"USC Münster VIII";"USC Münster e.V.";"SV Ems Westbevern III";"SV Ems Westbevern 1923 e.V.";"-";"";"-";"";"";"";"-";"2025/26";"Kreisliga Münster Frauen";"mixed";
"15.02.2026, 12:00:00";"Sonntag";"72";"Spieltag 15";"SV Blau-Weiß Aasee VIII";"SV Blau-Weiß Aasee e.V.";"SC Münster 08 III";"Sportclub Münster 08 e.V.";"TSC Gievenbeck VI";"TSC Münster-Gievenbeck e.V.";"SV Blau-Weiß Aasee VIII";"SV Blau-Weiß Aasee e.V.";"3:0 / 75:32";"Städtisches Wilhelm-Hittorf-Gymnasium (48151 Münster)";"3:0 / 75:32";"2025/26";"Kreisliga Münster Frauen";"mixed";"75:32";"49";"3";"0";"25";"8";"17";"25";"12";"17";"25";"12";"15";
"15.02.2026, 13:00:00";"Sonntag";"75";"Spieltag 15";"TSC Gievenbeck VI";"TSC Münster-Gievenbeck e.V.";"USC Münster VII";"USC Münster e.V.";"SV Blau-Weiß Aasee VIII";"SV Blau-Weiß Aasee e.V.";"SV Blau-Weiß Aasee VIII";"SV Blau-Weiß Aasee e.V.";"Städtisches Wilhelm-Hittorf-Gymnasium (48151 Münster)";"Städtisches Wilhelm-Hittorf-Gymnasium (48151 Münster)";"-";"2025/26";"Kreisliga Münster Frauen";"mixed";
"21.02.2026, 00:00:00";"Samstag";"80";"Spieltag 16";"TSC Gievenbeck VI";"TSC Münster-Gievenbeck e.V.";"USC Münster VIII";"USC Münster e.V.";"-";"";"-";"";"";"";"-";"2025/26";"Kreisliga Münster Frauen";"mixed";
"22.02.2026, 11:00:00";"Sonntag";"76";"Spieltag 16";"USC Münster VII";"USC Münster e.V.";"SC Münster 08 II";"Sportclub Münster 08 e.V.";"SV Blau-Weiß Aasee VIII";"SV Blau-Weiß Aasee e.V.";"USC Münster VII";"USC Münster e.V.";"Kardinal-von-Galen-Gymnasium (48165 Münster)";"Kardinal-von-Galen-Gymnasium (48165 Münster)";"-";"2025/26";"Kreisliga Münster Frauen";"mixed";
"22.02.2026, 12:00:00";"Sonntag";"77";"Spieltag 16";"SV Blau-Weiß Aasee VIII";"SV Blau-Weiß Aasee e.V.";"SV Blau-Weiß Aasee IX";"SV Blau-Weiß Aasee e.V.";"USC Münster VII";"USC Münster e.V.";"USC Münster VII";"USC Münster e.V.";"Kardinal-von-Galen-Gymnasium (48165 Münster)";"Kardinal-von-Galen-Gymnasium (48165 Münster)";"-";"2025/26";"Kreisliga Münster Frauen";"mixed";
"07.03.2026, 12:00:00";"Samstag";"81";"Spieltag 17";"SC Münster 08 III";"Sportclub Münster 08 e.V.";"USC Münster VII";"USC Münster e.V.";"USC Münster VIII";"USC Münster e.V.";"SC Münster 08 III";"Sportclub Münster 08 e.V.";"Sporthalle Ost (Zweifachhalle) (48145 Münster)";"Sporthalle Ost (Zweifachhalle) (48145 Münster)";"-";"2025/26";"Kreisliga Münster Frauen";"mixed";
"07.03.2026, 12:00:00";"Samstag";"84";"Spieltag 17";"SV Ems Westbevern III";"SV Ems Westbevern 1923 e.V.";"TSC Gievenbeck VI";"TSC Münster-Gievenbeck e.V.";"-";"";"SV Ems Westbevern III";"SV Ems Westbevern 1923 e.V.";"St.-Christophorus-Schule (48291 Telgte)";"St.-Christophorus-Schule (48291 Telgte)";"-";"2025/26";"Kreisliga Münster Frauen";"mixed";
